AcctNum,Name,Type,TypeDesc,Addr1,Addr2,City,State,Zip,County,Phone,ChrNameLast,ChrNameFirst,ChrNameMiddle,TrsNameLast,TrsNameFirst,TrsNameMiddle
83941,Friends of Megan Weinberger,PAC,Political Committee,1722 Northwest 80th Blvd,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,s,Jones,William,S
84585,Friends of Melissa Blazier,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E,Ramba,David,E.
93192,Friends of Melissa Rutland,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Rutland,Melissa,,Fenner,Noreen,
84591,Friends of Miami Dade,PAC,Political Committee,11120 North Kendall Drive,Suite 200,Miami,FL,33176,Miami-Dade,3052738008,Badillo,Cesar,,Puente,Justin,
88866,Friends of Michelle Salzman,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Salzman,Michelle,,Fenner,Noreen,A.
90648,Friends of Miguel Granda,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Granda,Miguel,,Fenner,Noreen,
89757,Friends of Mike Beltran,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E.,Ramba,David,E.
78965,Friends of Mike Giallombardo,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Giallombardo,Mike,,Fenner,Noreen,
90608,Friends of Mike Jaffe,PAC,Political Committee,5240 Babcock Street NE,Unit 218B,Palm Bay,FL,32905,Brevard,3213135771,Jaffe,Mike,,Jaffe,Mike,
89570,Friends of Mike Liebelson,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Liebelson,Mike,,Fenner,Noreen,
89105,Friends of Mike Rahn,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Rahn,Michael,,Ramba,David,E.
88916,Friends of Mindy Gibson,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Gibson,Mindy,,Millner,Debbie,
89651,Friends of Mollyana Ward,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Ward,Mollyana,,Fenner,Noreen,A.
83990,Friends of Monique Miller,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Miller,Monique,,Millner,Debbie,
79651,Friends of Morey Wright,PAC,Political Committee,10141 West Commercial Blvd,,Tamarac,FL,33351,Broward,9547208300,Wright Jr,Morey,,Adejola,Ameerah,S.
60666,Friends of Mount Sinai Medical Center,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Deutch,David,,Deutch,David,O.
83933,Friends of Myron Rolle,PAC,Political Committee,1427 Piedmont Drive East,,Tallahassee,FL,32308,Leon,8503851120,Rolle,Latoya,,Gay,Andrew,
88687,Friends of Nathan Bruemmer PC,PAC,Political Committee,701 S. Howard Avenue #106-813,,Tampa,FL,33606,Hillsborough,8137330070,Brock,Edward,,Brill,Jonathan,
83646,Friends of Nick DiCeglie,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,DiCeglie,Nick,,Fenner,Noreen,
88935,Friends of Nick Pachota,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Pachota,Nick,,Fenner,Noreen,A.
83879,Friends of Orlando Lamas,PAC,Political Committee,951 Swan Avenue,,Miami Springs,FL,33166,Miami-Dade,7882951045,Lamas,Orlando,,Lamas,Arianna,
89349,Friends of Paul Mixon,PAC,Political Committee,Post Office Box 11192,,Tallahassee,FL,32302,Leon,8502228156,Mixon,Paul,,Doster,Russell,
89415,Friends of Paul Renner,PAC,Political Committee,Post Office Box 20252,,St. Petersburg,FL,33742,Pinellas,8133357472,Doster,Brett,,Jodoin,Jamie,C.
74281,Friends of Ponte Vedra,PAC,Political Committee,1283 Ponte Vedra Boulevard,,Ponte Vedra,FL,32082,St. Johns,9177634887,Moffett,Lori,,Angelo,Beth,
79137,Friends of Rachel Plakon,PAC,Political Committee,1015 Tufton Cove,,Lake Mary,FL,32746,Seminole,4078081506,Plakon,Rachel,,McMillan,Matthew,
83913,Friends of Rachelle Litt,PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Haber,Jason,H,Blank,Jason,B.
79606,Friends of Reggie Gaffney,PAC,Political Committee,8983 Lithia Court,,Jacksonville,FL,32216,Duval,9043497534,Gaffney,Reggie,,Rowe,Linda,
74180,Friends of Ric Bradshaw,PAC,Political Committee,9200 Belvedere Road,Suite 202,West Palm Beach,FL,33411,Palm Beach,5616899787,Asnani,Rick,,LeeBove,Kim,
84122,Friends of Richard Del Toro,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Del Toro JR.,Richard,R,Fenner,Noreen,A
84474,Friends of Richard Gentry,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Gentry,Richard,,Fenner,Noreen,A.
85883,Friends of Richard Green,PAC,Political Committee,5043 Seafoam Trail,,Lakewood Ranch,FL,34211,Manatee,9417309815,Green,Richard,Paul,Green,Elise,Anne
90611,Friends of Rick Erickson,PAC,Political Committee,1204 SE 12th Street,,Cape Coral,FL,33990,Lee,7065702077,Erickson,Richard,Rick,Hennessy,Timothy,M.
84326,Friends of Rick Singh,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,32302,Leon,8505674878,Herron,Mark,,Herron,Mark,
89100,Friends of Rick Wilson,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Wilson,Rick,,Fenner,Noreen,A.
79960,Friends of Ricky Tsay,PAC,Political Committee,"2100 Salzedo Street, Suite 200",,Coral Gables,FL,33134,Leon,3054386528,Orriols,Jonathan,,Fiore,Anthony,
84127,Friends of Rico Smith,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Smith,Rico,,Watkins,Nancy,H
84156,Friends of Rishi Bagga,PAC,Political Committee,2800 South Adams Unit 5651,,Tallahassee,FL,32314,Leon,8506613941,Green,Shelby,,Green,Shelby,
83566,Friends of Rita Harris,PAC,Political Committee,Post Office Box 30265,,Fort Lauderdale,FL,33303,Broward,9547670300,Haber,Jason,H.,Blank,Jason,B.
83385,Friends of Robert Brackett,PAC,Political Committee,526 East Park Avenue,,Tallahassee,FL,32301,Leon,8505666203,Brackett,Robert,,Doster,Russell,
89753,Friends of Robert Prater,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Prater,Robert,,Ramba,David,E.
79278,Friends Of Robert Weinroth,PAC,Political Committee,610 S. Boulevard,,Tampa,FL,33606,Broward,8132543369,Weinroth,Robert,,Watkins,Nancy,H.
90054,Friends of Robin Lockett,PAC,Political Committee,201 South Monroe Street,4th Floor,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
83917,Friends of Robyn Hattaway,PAC,Political Committee,"1722 NW 80th Blvd, Suite 90",,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
83569,Friends of Rory Diamond,PAC,Political Committee,1722 Northwest 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S,Jones,William,S
83758,Friends of Ryan Chamberlin,PAC,Political Committee,526 East Park Avenue,,Tallahassee,FL,32301,Leon,8505666203,Plappert,Stanley,W.,Doster,Russell,
89877,Friends of Sam Neelam,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Neelam,Sam,,Fenner,Noreen,
89045,Friends of Sammi,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Pierce,Ron,,Watkins,Nancy,H.
89324,Friends of Sandy Murman,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,349574427,,7722618100,Murman,Sandy,,Millner,Debbie,
83613,Friends of Sara Baxter,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Baxter,Sara,,Fenner,Noreen,A.
84896,Friends of Sarah Stoeckel,PAC,Political Committee,2700 Mangrum Place,,Titusville,FL,32780,Brevard,3215439799,Stoeckel,Sarah,,Stoeckel,Sarah,
74365,Friends of Sarasota,PAC,Political Committee,133 South Harbor Drive,,Venice,FL,34285,Sarasota,9414887794,Robinson,Eric,,Robinson,Eric,
78844,Friends of Scott Plakon,PAC,Political Committee,1015 Tufton Cove,,Lake Mary,FL,32746,Seminole,4072218452,Plakon,Scott,,McMillan,Matthew,
84447,Friends of Scott Singer,PAC,Political Committee,Post Office Box 5172,,Lighthouse Point,FL,33074,Broward,5613277874,Cardenas,Carlos,,Cardenas,Carlos,
88452,Friends of Spencer Brass,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Brass,Spencer,,Fenner,Noreen,A.
73668,Friends of Spencer Roach,PAC,Political Committee,1375 Jackson Street,Suite 202,Fort Myers,FL,33901,Lee,2393364588,Roach,Spencer,,Fenner,Noreen,
80255,Friends of Stacy Hahn,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Hahn,Stacy,,Watkins,Nancy,H
89205,Friends of Steven Leskovich,PAC,Political Committee,306 East Olympia Avenue,,Punta Gorda,FL,33950,Charlotte,9416260672,Leskovich,Steven,,Robson,John,
84196,Friends of Suzy Lopez,PAC,Political Committee,610 South Bouelvard,,Tampa,FL,33606,Hillsborough,8132543369,Lopez,Susan,S,Watkins,Nancy,H
90816,Friends of Tammie McClafferty,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,McClafferty,Tammie,,Noreen,Fenner,A
93203,Friends of Tampa,PAC,Political Committee,"701 S. Howard Avenue, #106-813",,Tampa,FL,33606,Hillsborough,8137330070,Papetti,Alma,,Brill,Jonathan,
74493,Friends of Tampa General Hospital,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Harris,Steve,,Watkins,Nancy,H.
84522,Friends of Teresa Mast,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Mast,Teresa,,Ramba,David,E
84386,Friends of the Bench,PAC,Political Committee,Post Office Box 20252,,Saint Petersburg,FL,33742,Pinellas,8133357472,Schaefer,Robert,,Jodoin,Jamie,C
74132,Friends of the Law,PAC,Political Committee,P.O. Box 680492,,Orlando,FL,32868,Orange,3214385308,Law Jr,Charles,,Joseph,Mayana,
84408,Friends of Tim Bobanic,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Bobanic,Tim,,Ramba,David,E
90948,Friends of Tom Carney,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Carney,Tom,,Fenner,Noreen,A
84976,Friends of Tom Leek,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Leek,Tom,,Fenner,Noreen,
89547,Friends of Tom Shadrach,PAC,Political Committee,5119 Manor Court,,Cape Caral,FL,33904,Lee,2397708944,Shadrach,Thomas,W,Hennessy,Timothy,M.
74126,Friends of Tom Wright,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Wright,Tom,,Fenner,Noreen,A.
89667,Friends of Tony Beougher,PAC,Political Committee,1375 Jackson Street,Suite 202,Fort Myers,FL,33901,Lee,8504041000,Beougher,Tony,,Fenner,Noreen,A.
79753,Friends of Traci Koster,PAC,Political Committee,16004 Shinnecock Drice,,Odessa,FL,33556,Hillsborough,8135230326,Koster,Traci,,White,Wendy,
93181,Friends of Trish Petrosky,PAC,Political Committee,"1375 Jackson Street, Suite 202",,Ft. Myers,FL,33901,Lee,2399802224,Petrosky,Trish,,Fenner,Noreen,
85882,Friends of Vanessa Oliver,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Hillsborough,8504041000,Oliver,Vanessa,,Fenner,Noreen,A.
91292,Friends of Waldron,PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Waldron,Katherine,,Blank,Jason,B.
89384,Friends of Wayne Ivey,PAC,Political Committee,1722 Northwest 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,Williams,S.
79644,Friends of Wilton Simpson,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Simpson,Wilton,,Fenner,Noreen,A.
89219,Friends of Yoni Anijar,PAC,Political Committee,526 East Park Avenue,,Tallahassee,FL,32301,Leon,8502228156,Anijar,Yoni,,Doster,Russell,
84272,Friends of Yvette Benarroch,PAC,Political Committee,1722 NW 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S,Jones,William,S
89747,Frontline Florida,PAC,Political Committee,1722 NW 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
60744,"FSAA, PC",PAC,Political Committee,PO Box 11247,,Tallahassee,FL,32302,Leon,8504254000,Brooks,Matthew,,Brooks,Matthew,
60850,"FTA PAC, Inc.",PAC,Political Committee,350 East College Avenue,,Tallahassee,FL,32301,Leon,8502229900,Davis,James,A.,Miller,Alix,
60672,FTBA Transportation PAC,PAC,Political Committee,1007 DeSoto Park Drive,,Tallahassee,FL,32301,Leon,8509421404,Hurtado,Dan,L,Watkins,Nancy,H.
88625,Fund for Public Education,PAC,Political Committee,722 Mabbette Street,,Kissimmee,FL,34741,Osceola,4077443840,Moody,Janet,,Gorentz,Emily,
88644,Future 4 Miami,PAC,Political Committee,4914 SW 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Cabrera,Rafael,,Riesco Miranda,Jeannine,
74437,Future Florida,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Pasco,8504041000,Simpson,Wilton,,Fenner,Noreen,
74633,FWB Watch Group,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Okaloosa,8502189500,Smith,Robert,,Smith,Robert,
83570,Gables United,PAC,Political Committee,4914 SW 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Borron,Jorge,,Riesco,Jose,A.
89462,"genCLEO Political Committee, Inc.",PAC,Political Committee,2937 Southwest 27th Avenue,Suite 301,Miami,FL,33133,Miami-Dade,3055735251,Maguire,Raymer,F.,Maggiolo,Gloria,
88607,Generation Front Line,PAC,Political Committee,121 Schooner Key Place Drive,,Jacksonville,FL,32218,Duval,9046992066,Daniels,Kimberly,,Jodoin,Jamie,C.
83741,Getting it Done for Florida,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Garcia,Ileana,,Millner,Debbie,
70401,Getting Things Done PC,PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Blank,Jason,B.,Blank,Jason,B.
61057,GM Citizens for a Better Florida,PAC,Political Committee,Trade Centre South,"100 W. Cypress Creek Rd., #700",Fort Lauderdale,FL,33309,Broward,9544911120,Greenspoon,Gerald,,Cohen,Linda,
61055,GM Citizens for a Smarter Florida,PAC,Political Committee,Trade Centre South,"100 W. Cypress Creek Rd., #700",Fort Lauderdale,FL,33309,Broward,9544911120,Greenspoon,Gerald,,Cohen,Linda,
61058,GM Trial Lawyers for a Better and Smarter Florida,PAC,Political Committee,Trade Centre South,"100 W. Cypress Creek Rd., #700",Fort Lauderdale,FL,33309,Broward,9544911120,Greenspoon,Gerald,,Cohen,Linda,
60502,GOBA PAC,PAC,Political Committee,1953 Clayton Heritage Way,,Maitland,FL,32751,Orange,4076299242,Bradick,Raymond,,Delaney,Michelle,
55451,Golden Triangle Democratic Club Political Committee,PAC,Political Committee,35624 Cypress Ct,,Leesburg,FL,34788,Lake,9542541000,Hurlbert,Nancy,,Rodriguez,Jason,Emilio
89410,Good Governing,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,323021701,Leon,8505674878,Ryan,A.J.,,Herron,Mark,
89702,Good Government For Coral Gables PC,PAC,Political Committee,4914 Southwest 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Diaz,Raul,,Riesco,Jeannine,Miranda
70158,Good Ideas for Government Political Committee,PAC,Political Committee,Post Office Box 13010,,Pensacola,FL,325913010,Escambia,8504349200,Hayward III,Ashton,,Gund,Charles,F.
78982,"Goodwyn, Mills & Cawood Florida PAC",PAC,Political Committee,Attn: Angela Milller,"2660 E. Chase Lane, Suite 200",Montgomery,AL,36117,Leon,3342713200,Wieczorek,Kelly,,Norman-Webb,Julian,P.A.
67333,Governing Responsibly to Achieve a New Tomorrow,PAC,Political Committee,133 South Harbor Drive,,Venice,FL,34285,Sarasota,9412006551,Robinson,Eric,,Robinson,Eric,
70076,Government Gone Wild PAC,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Ingoglia,Blaise,,Watkins,Nancy,H.
89834,"GrayRobinson Employees for a Better Florida, Inc.",PAC,Political Committee,301 East Pine Street,Suite 1400,Orlando,FL,32801,Orange,4078438880,Stuart,Robert,,Unger,Jason,
64397,"GrayRobinson, P.A., Florida Political Action Committee",PAC,Political Committee,Post Office Box 3068,,Orlando,FL,32802,Orange,4078438880,Stuart,Robert,,Joseph,Bryan,
74841,Greater Florida Foundation,PAC,Political Committee,"115 East Park Avenue, Suite 1",,Tallahassee,FL,32301,Leon,3522755004,Jones,William,S.,Jones,William,S.
60857,Greater Florida Leadership Group PC,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E.,Ramba,David,E.
61083,"Greater Pinellas Democratic Club PC, Inc.",PAC,Political Committee,1119 Huntington Lane,,Safety Harbor,FL,34695,Pinellas,7277967981,Hadburg,Bruce,,Quinn,Janelle,
64702,Greater Tarpon Springs Justice League,PAC,Political Committee,606 Cypress Street,,Tarpon,FL,34689,Pinellas,7275053440,Snow,Jonathan,Michael,Connolly,Christine,
89111,Ground Game PAC,PAC,Political Committee,"253 Tamiami Trail S, Ste 14",,Nokomis,FL,342753136,Sarasota,9413227225,Doraisamy,Malchiel,,Butler,John,
79989,Grow Florida's Future,PAC,Political Committee,2640A Mitcham Drive,,Tallahassee,FL,32308,Leon,8508771099,Johnson,Jeffrey,,Heitmeyer,Rich,
84688,Grow Smart Florida,PAC,Political Committee,201 South Monroe Street,4th Floor,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
78870,Grow Tallahassee PC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8506929210,Demirel,Bugra,,Demirel,Burga,
79572,Growing A Safer Florida,PAC,Political Committee,Post Office Box 30265,,Fort Lauderdale,FL,33303,Broward,9547670300,McKinlay,Melissa,,Jodoin,Jamie,C.
73749,Growing Florida's Economy,PAC,Political Committee,"115 East Park Avenue, Suite 1",,Tallahassee,FL,32301,Leon,3522755004,Jones,William,S.,Jones,William,S.
79296,Growing Florida's Leadership,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Truenow,Keith,,Millner,Michael,
89532,Guardians of Freedom,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Palma,Armando,,Millner,Michael,
60605,Gulf Coast Builders Exchange PC,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Swift,Jason,,Ramba,David,E.
69421,Gulf Coast Conservatives,PAC,Political Committee,133 South Harbor Drive,,Venice,FL,34285,Sarasota,9414887794,Robinson,Eric,,Robinson,Eric,
65083,Gulf Coast Data,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Fearington,Mercer,,Fenner,Noreen,A.
2304,"Gunster PAC, Inc.",PAC,Political Committee,777 South Flagler Drive,Suite 500 East,West Palm Beach,FL,334016194,Palm Beach,5616500603,Crowley,James,,Snowden,David,
90152,Happy Warrior PAC,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,323021701,Leon,8505674878,Herron,Mark,,Herron,Mark,
60906,HCA East Florida Division Good Government PAC,PAC,Political Committee,414 E. Bloxham Street,Suite 502,Tallahassee,FL,32301,Leon,8505232180,Gressle,Charles,,Read,Richard,
60907,HCA North Florida Division Good Government PAC,PAC,Political Committee,414 E. Bloxham Street,Suite 502,Tallahassee,FL,32301,Leon,8505232178,Cook,Brian,,Whitmore,Stewart,
60905,HCA West Florida Division Good Government PAC,PAC,Political Committee,414 E. Bloxham Street,Suite 502,Tallahassee,FL,32301,Hillsborough,8505232178,Sims,Jyric,,Baker,Phil,
88736,Heal Our Nation,PAC,Political Committee,1081 Northeast 175 Street,,North Miami Beach,FL,33162,Miami-Dade,3059921348,Hellinger,Hillel,,Hellinger,Yosef,Yitzchock
79496,Healthcare Heroes Committee,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Levine,Brad,,Watkins,Nancy,H.
89141,Healthier Florida,PAC,Political Committee,Post Office Box 20252,,St. Petersburg,FL,33742,Pinellas,8133357472,Holbrook,John,,Jodoin,Jamie,C.
83568,Healthy First Coast,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Baskind,Garrett,,Fenner,Noreen,A
74492,Heartland Prosperity,PAC,Political Committee,P. O. Box 20252,,St. Petersburg,FL,33742,Pinellas,8133357472,Tuck,Andy,,Jodoin,Jamie,C.
69996,Heavens to Oceans (H2O),PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Overdorf,Toby,,Fenner,Noreen,A.
